entry_id,source,ref,chapter_title_gr,chapter_title_en,lemma_ids,part_id,greek,greek_normalized,translation,trans_status,e_vol,e_page_start,e_page_end,word_count,notes
PAUL_AEG-7.3.549,PAUL_AEG,7.3.549,Σίδηρος,,,,"Σίδηρος ἐναποσβεσθεὶς ὕδατι πολλάκις ξηραντικὴν ἱκανῶς αὐτῷ δύναμιν ἐναποτίθεται· πινόμενον γοῦν ἁρμόττει σπληνικοῖς. εἰ δὲ εἰς οἶνον ἀποσβεσθείη, κοιλιακοῖς τε καὶ δυσεντερικοῖς καὶ χολεριῶσιν ἐκλελυμένοις στομάχῳ ἀρήγει.","σιδηρος εναποσβεσθεις υδατι πολλακις ξηραντικην ικανως αυτω δυναμιν εναποτιθεται· πινομενον γουν αρμοττει σπληνικοις. ει δε εις οινον αποσβεσθειη, κοιλιακοις τε και δυσεντερικοις και χολεριωσιν εκλελυμενοις στομαχω αρηγει.",,draft,2,258,258,27,paul_row=548; lemma_gr=σίδηρος; edition_pages=2.258
PAUL_AEG-7.3.550,PAUL_AEG,7.3.550,Σίκυος,,,,"Σίκυος ὁ μὲν ἐδώδιμος χλωρὸς ἔτι ψύχει τε καὶ ὑγραίνει κατὰ τὴν δευτέραν τάξιν, καὶ ἡ μὲν σὰρξ αὐτοῦ ζεούσας παραμυθεῖται φλεγμονάς, τὸ δὲ σπέρμα ῥυπτικόν τε καὶ τμητικόν ἐστιν· οὖρά τε οὖν κινεῖ καὶ λαμπρύνει τὸ σῶμα. ξηρὸς δὲ ξηραίνει κατὰ τὴν πρώτην τάξιν, καὶ μᾶλλον ῥύπτει τό τε σπέρμα καὶ ἡ ῥίζα.","σικυος ο μεν εδωδιμος χλωρος ετι ψυχει τε και υγραινει κατα την δευτεραν ταξιν, και η μεν σαρξ αυτου ζεουσας παραμυθειται φλεγμονας, το δε σπερμα ρυπτικον τε και τμητικον εστιν· ουρα τε ουν κινει και λαμπρυνει το σωμα. ξηρος δε ξηραινει κατα την πρωτην ταξιν, και μαλλον ρυπτει το τε σπερμα και η ριζα.",,draft,2,259,259,54,paul_row=549; lemma_gr=σίκυος; edition_pages=2.259
PAUL_AEG-7.3.551,PAUL_AEG,7.3.551,Σικύου ἀγρίου,,,,"Σικύου ἀγρίου ὁ μὲν τοῦ καρποῦ χυλὸς ἐλατήριον εἴρηται· ὁ δὲ τῆς ῥίζης τε καὶ τῶν φύλλων ὅμοιος μέν ἐστιν ἐλατηρίῳ, ἀσθενέςτερος δέ. ἡ ῥίζα δὲ ῥύπτει, διαφορεῖ, μαλάσσει· ξηραντικώτερος δὲ ὁ φλοιός.","σικυου αγριου ο μεν του καρπου χυλος ελατηριον ειρηται· ο δε της ριζης τε και των φυλλων ομοιος μεν εστιν ελατηριω, ασθενεςτερος δε. η ριζα δε ρυπτει, διαφορει, μαλασσει· ξηραντικωτερος δε ο φλοιος.",,draft,2,259,259,33,paul_row=550; lemma_gr=σικύου ἀγρίου; edition_pages=2.259
PAUL_AEG-7.3.552,PAUL_AEG,7.3.552,Σίλλυβον,,,,"Σίλλυβον ἀκανθῶδές ἐστι φυτὸν παραπλήσιον τῷ λευκῷ χαμαιλέοντι, ἐδώδιμον δέ. τῆς ῥίζης δὲ ὁ ὀπὸς ὅσον 𐅻 α σὺν μελικράτῳ ποθεὶς ἐμέτους κινεῖ.","σιλλυβον ακανθωδες εστι φυτον παραπλησιον τω λευκω χαμαιλεοντι, εδωδιμον δε. της ριζης δε ο οπος οσον 𐅻 α συν μελικρατω ποθεις εμετους κινει.",,draft,2,259,259,23,paul_row=551; lemma_gr=σίλλυβον; edition_pages=2.259
PAUL_AEG-7.3.553,PAUL_AEG,7.3.553,Σίλουρος ταριχηρὸς,,,,"Σίλουρος ταριχηρὸς βρωθεὶς ἀρτηρίαν κάθυγρον διακαθαίρει, καταπλασσόμενος δὲ σκόλοπας ἀνάγει.","σιλουρος ταριχηρος βρωθεις αρτηριαν καθυγρον διακαθαιρει, καταπλασσομενος δε σκολοπας αναγει.",,draft,2,259,259,10,paul_row=552; lemma_gr=σίλουρος ταριχηρός; edition_pages=2.259
PAUL_AEG-7.3.554,PAUL_AEG,7.3.554,Σίλφης,,,,Σίλφης τῆς ἐν τοῖς ἀρτοκοπείοις εὑρισκομένης τὰ ἐντὸς ἑψόμενα τριπτὰ ὠταλγίας ἰᾶται.,σιλφης της εν τοις αρτοκοπειοις ευρισκομενης τα εντος εψομενα τριπτα ωταλγιας ιαται.,,draft,2,259,259,12,paul_row=553; lemma_gr=σίλφης; edition_pages=2.259
PAUL_AEG-7.3.555,PAUL_AEG,7.3.555,Σίλφιον,,,,"Σίλφιον θερμαίνει γενναίως, ἔστι δὲ καὶ φυσῶδες καὶ δύσπεπτον, ἔξωθεν δὲ τοῦ σώματος δραστηριώτερον, καὶ μᾶλλον ὁ ὀπὸς ἑλκτικῆς ὑπάρχων δυνάμεως· ἔχει δέ τι καὶ καθαιρετικόν.","σιλφιον θερμαινει γενναιως, εστι δε και φυσωδες και δυσπεπτον, εξωθεν δε του σωματος δραστηριωτερον, και μαλλον ο οπος ελκτικης υπαρχων δυναμεως· εχει δε τι και καθαιρετικον.",,draft,2,259,259,26,paul_row=554; lemma_gr=σίλφιον; edition_pages=2.259
PAUL_AEG-7.3.556,PAUL_AEG,7.3.556,Σίνων,,,,Σίνων θερμὸς οὐρητικός τε καὶ πεπτικός ἐστιν ἔμμηνά τε ἄγει καὶ ἐκφράσσει τὰ σπλάγχνα.,σινων θερμος ουρητικος τε και πεπτικος εστιν εμμηνα τε αγει και εκφρασσει τα σπλαγχνα.,,draft,2,259,259,14,paul_row=555; lemma_gr=σίνων; edition_pages=2.259
PAUL_AEG-7.3.557,PAUL_AEG,7.3.557,Σίον,,,,Σίον θερμὸν οὐρητικὸν καὶ διαφορητικὸν λίθων τε τῶν ἐν νεφροῖς θρυπτικὸν καὶ ἐμμήνων ἀγωγόν.,σιον θερμον ουρητικον και διαφορητικον λιθων τε των εν νεφροις θρυπτικον και εμμηνων αγωγον.,,draft,2,259,259,14,paul_row=556; lemma_gr=σίον; edition_pages=2.259
PAUL_AEG-7.3.558,PAUL_AEG,7.3.558,Σισάρου ἡ ῥίζα,,,,Σισάρου ἡ ῥίζα ἑφθὴ εὐστόμαχός ἐστι καὶ οὐρητικὴ θερμὴ κατὰ τὴν τρίτην τάξιν.,σισαρου η ριζα εφθη ευστομαχος εστι και ουρητικη θερμη κατα την τριτην ταξιν.,,draft,2,259,259,13,paul_row=557; lemma_gr=σισάρου ἡ ῥίζα; edition_pages=2.259
PAUL_AEG-7.3.559,PAUL_AEG,7.3.559,Σισυμβρίου,,,,Σισυμβρίου λεπτομερές τέ ἐστι καὶ διαφορητικὸν ἰσχυρόν τε τὸ σπέρμα· δι' ὃ τοῖς τε λύζουσι καὶ στροφουμένοις δίδοται σὺν οἴνῳ.,σισυμβριου λεπτομερες τε εστι και διαφορητικον ισχυρον τε το σπερμα· δι' ο τοις τε λυζουσι και στροφουμενοις διδοται συν οινω.,,draft,2,259,259,20,paul_row=558; lemma_gr=σισυμβρίου; edition_pages=2.259
PAUL_AEG-7.3.560,PAUL_AEG,7.3.560,"Σισύμβριον, ὃ καὶ καρδαμίνην ὀνομάζουσι",,,,"Σισύμβριον, ὃ καὶ καρδαμίνην ὀνομάζουσι καρδάμῳ προσεοικός, ξηρὸν μὲν θερμαίνει καὶ ξηραίνει κατὰ τὴν πρώτην τάξιν, ὑγρὸν δὲ κατὰ τὴν δευτέραν.","σισυμβριον, ο και καρδαμινην ονομαζουσι καρδαμω προσεοικος, ξηρον μεν θερμαινει και ξηραινει κατα την πρωτην ταξιν, υγρον δε κατα την δευτεραν.",,draft,2,259,259,21,paul_row=559; lemma_gr=σισύμβριον:καρδαμίνη; edition_pages=2.259; derived_from=alias_review
PAUL_AEG-7.3.561,PAUL_AEG,7.3.561,Σκαμμωνία,,,,"Σκαμμωνία θερμῆς καὶ διαφορητικῆς καὶ ῥυπτικῆς καὶ καθαρτικῆς χολωδῶν ἐστι δυνάμεως, καὶ μᾶλλον ὁ ὀπός, ὃς δὴ καὶ φύματα διαφορεῖ καὶ ἔμβρυα φθείρει προστιθέμενος καὶ λέπρας ἐξάγει κεφαλαλγίας τε χρονίας ἐστὶν ἐπίβρεγμα σὺν ὀξυροδίνῳ. καὶ ἡ ῥίζα δὲ καθαίρει ποθεῖσα αὐτή τε καὶ τὸ ἀφέψημα αὐτῆς, σὺν ὄξει δὲ καὶ ἀλεύρῳ κριθίνῳ καθεψηθεῖσα ἰσχιάσι καταπλάττεται.","σκαμμωνια θερμης και διαφορητικης και ρυπτικης και καθαρτικης χολωδων εστι δυναμεως, και μαλλον ο οπος, ος δη και φυματα διαφορει και εμβρυα φθειρει προστιθεμενος και λεπρας εξαγει κεφαλαλγιας τε χρονιας εστιν επιβρεγμα συν οξυροδινω. και η ριζα δε καθαιρει ποθεισα αυτη τε και το αφεψημα αυτης, συν οξει δε και αλευρω κριθινω καθεψηθεισα ισχιασι καταπλαττεται.",,draft,2,259,260,55,paul_row=560; lemma_gr=σκαμμωνία; edition_pages=2.259-260
PAUL_AEG-7.3.562,PAUL_AEG,7.3.562,Σκάνδιξ ἄγριόν,,,,Σκάνδιξ ἄγριόν ἐστι λάχανον θερμαῖνον καὶ ξηραῖνον κατὰ τὴν δευτέραν τάξιν οὐρητικόν τε καὶ τῶν σπλάγχνων ἐκφρακτικόν.,σκανδιξ αγριον εστι λαχανον θερμαινον και ξηραινον κατα την δευτεραν ταξιν ουρητικον τε και των σπλαγχνων εκφρακτικον.,,draft,2,260,260,17,paul_row=561; lemma_gr=σκάνδιξ ἄγριόν; edition_pages=2.260
PAUL_AEG-7.3.563,PAUL_AEG,7.3.563,Σκίγκου,,,,"Σκίγκου τὰ περὶ τοὺς νεφροὺς ὡς ἐντατικὸν τῶν αἰδοίων πίνεται, καὶ ἀντιπεπονθέναι γε αὐτοῖς δοκεῖ θρίδακος σπέρμα μεθ' ὕδατος πινόμενον καὶ τὸ τῶν φακῶν ἀφέψημα μετὰ μέλιτος.","σκιγκου τα περι τους νεφρους ως εντατικον των αιδοιων πινεται, και αντιπεπονθεναι γε αυτοις δοκει θριδακος σπερμα μεθ' υδατος πινομενον και το των φακων αφεψημα μετα μελιτος.",,draft,2,260,260,27,paul_row=562; lemma_gr=σκίγκου; edition_pages=2.260
PAUL_AEG-7.3.564,PAUL_AEG,7.3.564,Σκίλλα,,,,"Σκίλλα τμητικῆς ἐστι δυνάμεως, θερμαίνει δὲ καὶ ξηραίνει κατὰ τὴν δευτέραν τάξιν· ἄμεινον δὲ αὐτὴν ὀπτὴν ἢ ἑψηθεῖσαν λαμβάνειν.","σκιλλα τμητικης εστι δυναμεως, θερμαινει δε και ξηραινει κατα την δευτεραν ταξιν· αμεινον δε αυτην οπτην η εψηθεισαν λαμβανειν.",,draft,2,260,260,19,paul_row=563; lemma_gr=σκίλλα; edition_pages=2.260
PAUL_AEG-7.3.565,PAUL_AEG,7.3.565,Σκολοπένδρα θαλαττία,,,,"Σκολοπένδρα θαλαττία ἑψηθεῖσα ἐν ἐλαίῳ καὶ καταχρισθεῖσα ψιλοῖ τρίχας, καυθεῖσα δὲ κνησμὸν ἐργάζεται.","σκολοπενδρα θαλαττια εψηθεισα εν ελαιω και καταχρισθεισα ψιλοι τριχας, καυθεισα δε κνησμον εργαζεται.",,draft,2,260,260,13,paul_row=564; lemma_gr=σκολοπένδρα θαλαττία; edition_pages=2.260
PAUL_AEG-7.3.566,PAUL_AEG,7.3.566,Σκολοπένδριον,,,,Σκολοπένδριον τὸ ἄσπληνόν ἐστιν.,σκολοπενδριον το ασπληνον εστιν.,,draft,2,260,260,4,paul_row=565; lemma_gr=σκολοπένδριον; edition_pages=2.260
PAUL_AEG-7.3.567,PAUL_AEG,7.3.567,Σκόλυμον,,,,Σκόλυμον θερμαίνει καὶ ξηραίνει κατὰ τὴν δευτέραν τάξιν· ἡ δὲ ῥίζα αὐτοῦ πλῆθος οὔρων ἄγει δυσωδῶν σὺν οἴνῳ καθεψηθεῖσα καὶ ποθεῖσα καὶ τὰς τῶν μασχαλῶν τε καὶ ὅλου τοῦ σώματος ἰᾶται δυςωδίας.,σκολυμον θερμαινει και ξηραινει κατα την δευτεραν ταξιν· η δε ριζα αυτου πληθος ουρων αγει δυσωδων συν οινω καθεψηθεισα και ποθεισα και τας των μασχαλων τε και ολου του σωματος ιαται δυςωδιας.,,draft,2,260,260,32,paul_row=566; lemma_gr=σκόλυμον; edition_pages=2.260
PAUL_AEG-7.3.568,PAUL_AEG,7.3.568,Σκόρδιον,,,,Σκόρδιον ποικίλον ἐστὶ πικρὸν καὶ στρυφνὸν ὑπάρχον καὶ δριμύ· καθαίρει γοῦν ἅμα καὶ θερμαίνει τὰ σπλάγχνα καὶ οὖρα καὶ καταμήνια κινεῖ καὶ κατεψυγμένα πάντα θερμαίνει καὶ τραύματα κολλᾷ τε καὶ ἀνακαθαίρει καὶ ἀφουλοῖ ξηρὸν ἐπιπασσόμενον.,σκορδιον ποικιλον εστι πικρον και στρυφνον υπαρχον και δριμυ· καθαιρει γουν αμα και θερμαινει τα σπλαγχνα και ουρα και καταμηνια κινει και κατεψυγμενα παντα θερμαινει και τραυματα κολλα τε και ανακαθαιρει και αφουλοι ξηρον επιπασσομενον.,,draft,2,260,260,35,paul_row=567; lemma_gr=σκόρδιον; edition_pages=2.260
